Bandera Gray		Buffalo Berea		Gray Berea		
PV	Rate_Pulses, 1/s	PV	Rate_Pulses, 1/s	PV	Rate_Pulses, 1/s	
1.03E+02	1.62E+04	8.33E+01	8.63E+03	1.49E+02	2.01E+04	
1.03E+02	1.63E+04	8.35E+01	8.63E+03	1.50E+02	2.01E+04	
1.04E+02	1.63E+04	8.37E+01	8.61E+03	1.50E+02	2.03E+04	
1.04E+02	1.62E+04	8.40E+01	8.71E+03	1.50E+02	2.03E+04	
1.04E+02	1.61E+04	8.42E+01	8.64E+03	1.51E+02	2.03E+04	
1.05E+02	1.61E+04	8.45E+01	8.64E+03	1.51E+02	2.03E+04	
1.05E+02	1.60E+04	8.47E+01	8.61E+03	1.51E+02	2.04E+04	
1.05E+02	1.59E+04	8.50E+01	8.60E+03	1.52E+02	2.05E+04	
1.05E+02	1.58E+04	8.52E+01	8.58E+03	1.52E+02	2.04E+04	
1.06E+02	1.58E+04	8.54E+01	8.59E+03	1.53E+02	2.03E+04	
1.06E+02	1.57E+04	8.57E+01	8.56E+03	1.53E+02	2.02E+04	
1.06E+02	1.57E+04	8.59E+01	8.65E+03	1.53E+02	2.01E+04	
1.07E+02	1.55E+04	8.62E+01	8.64E+03	1.54E+02	2.00E+04	
1.07E+02	1.54E+04	8.64E+01	8.65E+03	1.54E+02	1.99E+04	
1.07E+02	1.54E+04	8.66E+01	8.70E+03	1.54E+02	1.97E+04	
1.07E+02	1.53E+04	8.69E+01	8.64E+03	1.55E+02	1.95E+04	
1.08E+02	1.53E+04	8.71E+01	8.69E+03	1.55E+02	1.95E+04	
1.08E+02	1.51E+04	8.74E+01	8.78E+03	1.56E+02	1.95E+04	
1.08E+02	1.50E+04	8.76E+01	8.77E+03	1.56E+02	1.93E+04	
1.09E+02	1.51E+04	8.79E+01	8.72E+03	1.56E+02	1.93E+04	
1.09E+02	1.51E+04	8.81E+01	8.73E+03	1.57E+02	1.91E+04	
1.09E+02	1.51E+04	8.83E+01	8.83E+03	1.57E+02	1.89E+04	
1.10E+02	1.50E+04	8.86E+01	8.89E+03	1.58E+02	1.89E+04	
1.10E+02	1.51E+04	8.88E+01	8.94E+03	1.58E+02	1.89E+04	
1.10E+02	1.51E+04	8.91E+01	8.88E+03	1.58E+02	1.89E+04	
1.10E+02	1.52E+04	8.93E+01	8.91E+03	1.59E+02	1.89E+04	
1.11E+02	1.53E+04	8.96E+01	8.91E+03	1.59E+02	1.88E+04	
1.11E+02	1.54E+04	8.98E+01	8.84E+03	1.59E+02	1.89E+04	
1.11E+02	1.56E+04	9.00E+01	8.89E+03	1.60E+02	1.88E+04	
1.12E+02	1.57E+04	9.03E+01	8.86E+03	1.60E+02	1.88E+04	
1.12E+02	1.58E+04	9.05E+01	8.86E+03	1.61E+02	1.89E+04	
1.12E+02	1.61E+04	9.08E+01	8.88E+03	1.61E+02	1.88E+04	
1.12E+02	1.61E+04	9.10E+01	8.89E+03	1.61E+02	1.89E+04	
1.13E+02	1.62E+04	9.12E+01	8.85E+03	1.62E+02	1.90E+04	
1.13E+02	1.63E+04	9.15E+01	8.84E+03	1.62E+02	1.90E+04	
1.13E+02	1.63E+04	9.17E+01	8.87E+03	1.62E+02	1.89E+04	
1.14E+02	1.64E+04	9.20E+01	8.89E+03	1.63E+02	1.89E+04	
1.14E+02	1.65E+04	9.22E+01	8.98E+03	1.63E+02	1.89E+04	
1.14E+02	1.65E+04	9.25E+01	9.06E+03	1.64E+02	1.90E+04	
1.14E+02	1.66E+04	9.27E+01	9.08E+03	1.64E+02	1.90E+04	
1.15E+02	1.67E+04	9.29E+01	9.10E+03	1.64E+02	1.90E+04	
1.15E+02	1.69E+04	9.32E+01	9.00E+03	1.65E+02	1.93E+04	
1.15E+02	1.69E+04	9.34E+01	8.99E+03	1.65E+02	1.94E+04	
1.16E+02	1.70E+04	9.37E+01	8.98E+03	1.66E+02	1.95E+04	
1.16E+02	1.70E+04	9.39E+01	8.90E+03	1.66E+02	1.97E+04	
1.16E+02	1.70E+04	9.42E+01	8.82E+03	1.66E+02	1.97E+04	
1.16E+02	1.71E+04	9.44E+01	8.80E+03	1.67E+02	1.99E+04	
1.17E+02	1.72E+04	9.46E+01	8.67E+03	1.67E+02	1.99E+04	
1.17E+02	1.71E+04	9.49E+01	8.62E+03	1.67E+02	2.00E+04	
1.17E+02	1.72E+04	9.51E+01	8.56E+03	1.68E+02	1.99E+04	
1.18E+02	1.72E+04	9.54E+01	8.52E+03	1.68E+02	1.99E+04	
1.18E+02	1.73E+04	9.56E+01	8.44E+03	1.69E+02	2.00E+04	
1.18E+02	1.74E+04	9.58E+01	8.41E+03	1.69E+02	2.01E+04	
1.18E+02	1.74E+04	9.61E+01	8.33E+03	1.69E+02	2.01E+04	
1.19E+02	1.75E+04	9.63E+01	8.18E+03	1.70E+02	2.02E+04	
1.19E+02	1.74E+04	9.66E+01	8.22E+03	1.70E+02	2.04E+04	
1.19E+02	1.74E+04	9.68E+01	8.23E+03	1.70E+02	2.04E+04	
1.20E+02	1.74E+04	9.71E+01	8.21E+03	1.71E+02	2.03E+04	
1.20E+02	1.73E+04	9.73E+01	8.24E+03	1.71E+02	2.02E+04	
1.20E+02	1.73E+04	9.75E+01	8.27E+03	1.72E+02	2.03E+04	
1.20E+02	1.72E+04	9.78E+01	8.30E+03	1.72E+02	2.03E+04	
1.21E+02	1.71E+04	9.80E+01	8.32E+03	1.72E+02	2.03E+04	
1.21E+02	1.69E+04	9.83E+01	8.35E+03	1.73E+02	2.02E+04	
1.21E+02	1.69E+04	9.85E+01	8.37E+03	1.73E+02	2.01E+04	
1.22E+02	1.68E+04	9.87E+01	8.39E+03	1.73E+02	2.00E+04	
1.22E+02	1.67E+04	9.90E+01	8.37E+03	1.74E+02	2.00E+04	
1.22E+02	1.67E+04	9.92E+01	8.43E+03	1.74E+02	2.00E+04	
1.22E+02	1.66E+04	9.95E+01	8.44E+03	1.75E+02	2.00E+04	
1.23E+02	1.66E+04	9.97E+01	8.42E+03	1.75E+02	1.99E+04	
1.23E+02	1.67E+04	1.00E+02	8.43E+03	1.75E+02	1.99E+04	
1.23E+02	1.67E+04	1.00E+02	8.42E+03	1.76E+02	1.98E+04	
1.24E+02	1.65E+04	1.00E+02	8.43E+03	1.76E+02	1.98E+04	
1.24E+02	1.63E+04	1.01E+02	8.42E+03	1.77E+02	1.98E+04	
1.24E+02	1.63E+04	1.01E+02	8.43E+03	1.77E+02	1.98E+04	
1.24E+02	1.63E+04	1.01E+02	8.35E+03	1.77E+02	1.98E+04	
1.25E+02	1.63E+04	1.01E+02	8.37E+03	1.78E+02	1.97E+04	
1.25E+02	1.63E+04	1.02E+02	8.34E+03	1.78E+02	1.96E+04	
1.25E+02	1.63E+04	1.02E+02	8.33E+03	1.78E+02	1.93E+04	
1.26E+02	1.63E+04	1.02E+02	8.35E+03	1.79E+02	1.93E+04	
1.26E+02	1.63E+04	1.02E+02	8.31E+03	1.79E+02	1.93E+04	
1.26E+02	1.64E+04	1.03E+02	8.32E+03	1.80E+02	1.93E+04	
1.26E+02	1.64E+04	1.03E+02	8.34E+03	1.80E+02	1.92E+04	
1.27E+02	1.64E+04	1.03E+02	8.39E+03	1.80E+02	1.92E+04	
1.27E+02	1.64E+04	1.03E+02	8.41E+03	1.81E+02	1.91E+04	
1.27E+02	1.64E+04	1.04E+02	8.43E+03	1.81E+02	1.90E+04	
1.28E+02	1.63E+04	1.04E+02	8.41E+03	1.81E+02	1.90E+04	
1.28E+02	1.63E+04	1.04E+02	8.39E+03	1.82E+02	1.90E+04	
1.28E+02	1.64E+04	1.04E+02	8.39E+03	1.82E+02	1.91E+04	
1.28E+02	1.64E+04	1.05E+02	8.37E+03	1.83E+02	1.90E+04	
1.29E+02	1.64E+04	1.05E+02	8.38E+03	1.83E+02	1.91E+04	
1.29E+02	1.65E+04	1.05E+02	8.38E+03	1.83E+02	1.91E+04	
1.29E+02	1.65E+04	1.05E+02	8.34E+03	1.84E+02	1.92E+04	
1.30E+02	1.64E+04	1.06E+02	8.33E+03	1.84E+02	1.91E+04	
1.30E+02	1.62E+04	1.06E+02	8.31E+03	1.84E+02	1.91E+04	
1.30E+02	1.60E+04	1.06E+02	8.22E+03	1.85E+02	1.90E+04	
1.30E+02	1.60E+04	1.06E+02	8.16E+03	1.85E+02	1.89E+04	
1.31E+02	1.61E+04	1.06E+02	8.14E+03	1.86E+02	1.89E+04	
1.31E+02	1.62E+04	1.07E+02	8.05E+03	1.86E+02	1.88E+04	
1.31E+02	1.63E+04	1.07E+02	7.96E+03	1.86E+02	1.89E+04	
1.32E+02	1.64E+04	1.07E+02	7.88E+03	1.87E+02	1.89E+04	
1.32E+02	1.64E+04	1.07E+02	7.90E+03	1.87E+02	1.89E+04	
1.32E+02	1.64E+04	1.08E+02	7.74E+03	1.88E+02	1.91E+04	
1.32E+02	1.65E+04	1.08E+02	7.69E+03	1.88E+02	1.90E+04	
1.33E+02	1.65E+04	1.08E+02	7.67E+03	1.88E+02	1.91E+04	
1.33E+02	1.65E+04	1.08E+02	7.74E+03	1.89E+02	1.91E+04	
1.33E+02	1.65E+04	1.09E+02	7.89E+03	1.89E+02	1.92E+04	
1.34E+02	1.67E+04	1.09E+02	7.92E+03	1.89E+02	1.91E+04	
1.34E+02	1.67E+04	1.09E+02	7.95E+03	1.90E+02	1.91E+04	
1.34E+02	1.66E+04	1.09E+02	8.04E+03	1.90E+02	1.90E+04	
1.34E+02	1.66E+04	1.10E+02	8.09E+03	1.91E+02	1.90E+04	
1.35E+02	1.65E+04	1.10E+02	8.14E+03	1.91E+02	1.89E+04	
1.35E+02	1.67E+04	1.10E+02	8.16E+03	1.91E+02	1.89E+04	
1.35E+02	1.66E+04	1.10E+02	8.17E+03	1.92E+02	1.89E+04	
1.36E+02	1.66E+04	1.11E+02	8.08E+03	1.92E+02	1.89E+04	
1.36E+02	1.67E+04	1.11E+02	8.10E+03	1.92E+02	1.89E+04	
1.36E+02	1.68E+04	1.11E+02	8.11E+03	1.93E+02	1.90E+04	
1.36E+02	1.68E+04	1.11E+02	8.13E+03	1.93E+02	1.91E+04	
1.37E+02	1.68E+04	1.12E+02	8.16E+03	1.94E+02	1.90E+04	
1.37E+02	1.68E+04	1.12E+02	8.19E+03	1.94E+02	1.89E+04	
1.37E+02	1.68E+04	1.12E+02	8.15E+03	1.94E+02	1.90E+04	
1.38E+02	1.68E+04	1.12E+02	8.18E+03	1.95E+02	1.91E+04	
1.38E+02	1.68E+04	1.13E+02	8.24E+03	1.95E+02	1.93E+04	
1.38E+02	1.70E+04	1.13E+02	8.30E+03	1.95E+02	1.92E+04	
1.38E+02	1.72E+04	1.13E+02	8.30E+03	1.96E+02	1.93E+04	
1.39E+02	1.73E+04	1.13E+02	8.19E+03	1.96E+02	1.93E+04	
1.39E+02	1.74E+04	1.14E+02	8.24E+03	1.97E+02	1.92E+04	
1.39E+02	1.74E+04	1.14E+02	8.22E+03	1.97E+02	1.92E+04	
1.40E+02	1.76E+04	1.14E+02	8.23E+03	1.97E+02	1.93E+04	
1.40E+02	1.77E+04	1.14E+02	8.16E+03	1.98E+02	1.94E+04	
1.40E+02	1.78E+04	1.14E+02	8.23E+03	1.98E+02	1.94E+04	
1.40E+02	1.77E+04	1.15E+02	8.30E+03	1.99E+02	1.95E+04	
1.41E+02	1.79E+04	1.15E+02	8.36E+03	1.99E+02	1.96E+04	
1.41E+02	1.78E+04	1.15E+02	8.33E+03	1.99E+02	1.96E+04	
1.41E+02	1.77E+04	1.15E+02	8.26E+03	2.00E+02	1.96E+04	
1.42E+02	1.77E+04	1.16E+02	8.27E+03	2.00E+02	1.97E+04	
1.42E+02	1.75E+04	1.16E+02	8.24E+03	2.00E+02	1.97E+04	
1.42E+02	1.74E+04	1.16E+02	8.20E+03	2.01E+02	1.98E+04	
1.43E+02	1.72E+04	1.16E+02	8.17E+03	2.01E+02	1.99E+04	
1.43E+02	1.72E+04	1.17E+02	8.16E+03	2.02E+02	2.00E+04	
1.43E+02	1.71E+04	1.17E+02	8.13E+03	2.02E+02	2.01E+04	
1.43E+02	1.70E+04	1.17E+02	8.07E+03	2.02E+02	2.01E+04	
1.44E+02	1.69E+04	1.17E+02	7.99E+03	2.03E+02	2.01E+04	
1.44E+02	1.69E+04	1.18E+02	7.90E+03	2.03E+02	2.02E+04	
1.44E+02	1.70E+04	1.18E+02	7.79E+03	2.03E+02	2.02E+04	
1.45E+02	1.70E+04	1.18E+02	7.68E+03	2.04E+02	2.02E+04	
1.45E+02	1.71E+04	1.18E+02	7.66E+03	2.04E+02	2.04E+04	
1.45E+02	1.73E+04	1.19E+02	7.57E+03	2.05E+02	2.03E+04	
1.45E+02	1.72E+04	1.19E+02	7.48E+03	2.05E+02	2.04E+04	
1.46E+02	1.72E+04	1.19E+02	7.43E+03	2.05E+02	2.04E+04	
1.46E+02	1.72E+04	1.19E+02	7.49E+03	2.06E+02	2.04E+04	
1.46E+02	1.71E+04	1.20E+02	7.54E+03	2.06E+02	2.03E+04	
1.47E+02	1.71E+04	1.20E+02	7.54E+03	2.06E+02	2.02E+04	
1.47E+02	1.70E+04	1.20E+02	7.62E+03	2.07E+02	2.02E+04	
1.47E+02	1.69E+04	1.20E+02	7.68E+03	2.07E+02	2.01E+04	
1.47E+02	1.69E+04	1.21E+02	7.79E+03	2.08E+02	2.01E+04	
1.48E+02	1.69E+04	1.21E+02	7.80E+03	2.08E+02	2.00E+04	
1.48E+02	1.67E+04	1.21E+02	7.79E+03	2.08E+02	1.98E+04	
1.48E+02	1.65E+04	1.21E+02	7.79E+03	2.09E+02	1.97E+04	
1.49E+02	1.66E+04	1.21E+02	7.82E+03	2.09E+02	1.97E+04	
1.49E+02	1.66E+04	1.22E+02	7.70E+03	2.09E+02	1.97E+04	
1.49E+02	1.65E+04	1.22E+02	7.67E+03	2.10E+02	1.95E+04	
1.49E+02	1.66E+04	1.22E+02	7.67E+03	2.10E+02	1.93E+04	
1.50E+02	1.65E+04	1.22E+02	7.63E+03	2.11E+02	1.93E+04	
1.50E+02	1.66E+04	1.23E+02	7.68E+03	2.11E+02	1.93E+04	
1.50E+02	1.67E+04	1.23E+02	7.73E+03	2.11E+02	1.92E+04	
1.51E+02	1.67E+04	1.23E+02	7.75E+03	2.12E+02	1.91E+04	
1.51E+02	1.68E+04	1.23E+02	7.77E+03	2.12E+02	1.88E+04	
1.51E+02	1.67E+04	1.24E+02	7.85E+03	2.12E+02	1.87E+04	
1.51E+02	1.69E+04	1.24E+02	7.91E+03	2.13E+02	1.88E+04	
1.52E+02	1.71E+04	1.24E+02	7.97E+03	2.13E+02	1.89E+04	
1.52E+02	1.72E+04	1.24E+02	8.14E+03	2.14E+02	1.88E+04	
1.52E+02	1.72E+04	1.25E+02	8.13E+03	2.14E+02	1.88E+04	
1.53E+02	1.72E+04	1.25E+02	8.10E+03	2.14E+02	1.88E+04	
1.53E+02	1.72E+04	1.25E+02	8.07E+03	2.15E+02	1.89E+04	
1.53E+02	1.71E+04	1.25E+02	8.17E+03	2.15E+02	1.89E+04	
1.53E+02	1.72E+04	1.26E+02	8.24E+03	2.16E+02	1.89E+04	
1.54E+02	1.71E+04	1.26E+02	8.34E+03	2.16E+02	1.90E+04	
1.54E+02	1.72E+04	1.26E+02	8.48E+03	2.16E+02	1.90E+04	
1.54E+02	1.71E+04	1.26E+02	8.60E+03	2.17E+02	1.91E+04	
1.55E+02	1.71E+04	1.27E+02	8.77E+03	2.17E+02	1.92E+04	
1.55E+02	1.70E+04	1.27E+02	8.94E+03	2.17E+02	1.93E+04	
1.55E+02	1.70E+04	1.27E+02	8.91E+03	2.18E+02	1.94E+04	
1.55E+02	1.68E+04	1.27E+02	9.05E+03	2.18E+02	1.93E+04	
1.56E+02	1.67E+04	1.28E+02	9.17E+03	2.19E+02	1.93E+04	
1.56E+02	1.66E+04	1.28E+02	9.26E+03	2.19E+02	1.95E+04	
1.56E+02	1.65E+04	1.28E+02	9.23E+03	2.19E+02	1.96E+04	
1.57E+02	1.65E+04	1.28E+02	9.28E+03	2.20E+02	1.97E+04	
1.57E+02	1.65E+04	1.28E+02	9.32E+03	2.20E+02	1.97E+04	
1.57E+02	1.65E+04	1.29E+02	9.34E+03	2.20E+02	1.98E+04	
1.57E+02	1.65E+04	1.29E+02	9.37E+03	2.21E+02	1.98E+04	
1.58E+02	1.65E+04	1.29E+02	9.42E+03	2.21E+02	1.98E+04	
1.58E+02	1.65E+04	1.29E+02	9.40E+03	2.22E+02	1.99E+04	
1.58E+02	1.66E+04	1.30E+02	9.44E+03	2.22E+02	2.00E+04	
1.59E+02	1.65E+04	1.30E+02	9.41E+03	2.22E+02	2.01E+04	
1.59E+02	1.64E+04	1.30E+02	9.50E+03	2.23E+02	2.01E+04	
1.59E+02	1.64E+04	1.30E+02	9.55E+03	2.23E+02	2.00E+04	
1.59E+02	1.63E+04	1.31E+02	9.57E+03	2.23E+02	2.00E+04	
1.60E+02	1.62E+04	1.31E+02	9.63E+03	2.24E+02	2.01E+04	
1.60E+02	1.62E+04	1.31E+02	9.70E+03	2.24E+02	2.01E+04	
1.60E+02	1.60E+04	1.31E+02	9.68E+03	2.25E+02	2.01E+04	
1.61E+02	1.59E+04	1.32E+02	9.61E+03	2.25E+02	2.00E+04	
1.61E+02	1.58E+04	1.32E+02	9.56E+03	2.25E+02	2.01E+04	
1.61E+02	1.57E+04	1.32E+02	9.50E+03	2.26E+02	2.01E+04	
1.61E+02	1.57E+04	1.32E+02	9.47E+03	2.26E+02	2.01E+04	
1.62E+02	1.57E+04	1.33E+02	9.34E+03	2.26E+02	2.01E+04	
1.62E+02	1.56E+04	1.33E+02	9.22E+03	2.27E+02	2.00E+04	
1.62E+02	1.54E+04	1.33E+02	9.13E+03	2.27E+02	2.00E+04	
1.63E+02	1.57E+04	1.33E+02	9.01E+03	2.28E+02	2.00E+04	
1.63E+02	1.58E+04	1.34E+02	9.00E+03	2.28E+02	1.99E+04	
1.63E+02	1.58E+04	1.34E+02	8.87E+03	2.28E+02	1.97E+04	
1.63E+02	1.58E+04	1.34E+02	8.85E+03	2.29E+02	1.96E+04	
1.64E+02	1.59E+04	1.34E+02	8.78E+03	2.29E+02	1.95E+04	
1.64E+02	1.59E+04	1.35E+02	8.76E+03	2.29E+02	1.94E+04	
1.64E+02	1.59E+04	1.35E+02	8.84E+03	2.30E+02	1.94E+04	
1.65E+02	1.58E+04	1.35E+02	8.84E+03	2.30E+02	1.92E+04	
1.65E+02	1.57E+04	1.35E+02	8.87E+03	2.31E+02	1.91E+04	
1.65E+02	1.58E+04	1.36E+02	8.85E+03	2.31E+02	1.91E+04	
1.65E+02	1.59E+04	1.36E+02	8.95E+03	2.31E+02	1.92E+04	
1.66E+02	1.59E+04	1.36E+02	8.98E+03	2.32E+02	1.91E+04	
1.66E+02	1.59E+04	1.36E+02	8.94E+03	2.32E+02	1.91E+04	
1.66E+02	1.59E+04	1.36E+02	8.88E+03	2.33E+02	1.91E+04	
1.67E+02	1.58E+04	1.37E+02	8.84E+03	2.33E+02	1.91E+04	
1.67E+02	1.60E+04	1.37E+02	8.91E+03	2.33E+02	1.91E+04	
1.67E+02	1.59E+04	1.37E+02	8.92E+03	2.34E+02	1.90E+04	
1.67E+02	1.60E+04	1.37E+02	8.96E+03	2.34E+02	1.89E+04	
1.68E+02	1.61E+04	1.38E+02	9.08E+03	2.34E+02	1.89E+04	
1.68E+02	1.61E+04	1.38E+02	9.18E+03	2.35E+02	1.88E+04	
1.68E+02	1.61E+04	1.38E+02	9.20E+03	2.35E+02	1.87E+04	
1.69E+02	1.60E+04	1.38E+02	9.21E+03	2.36E+02	1.87E+04	
1.69E+02	1.60E+04	1.39E+02	9.17E+03	2.36E+02	1.88E+04	
1.69E+02	1.59E+04	1.39E+02	9.25E+03	2.36E+02	1.87E+04	
1.69E+02	1.58E+04	1.39E+02	9.21E+03	2.37E+02	1.86E+04	
1.70E+02	1.58E+04	1.39E+02	9.30E+03	2.37E+02	1.85E+04	
1.70E+02	1.59E+04	1.40E+02	9.22E+03	2.37E+02	1.86E+04	
1.70E+02	1.59E+04	1.40E+02	9.25E+03	2.38E+02	1.86E+04	
1.71E+02	1.59E+04	1.40E+02	9.23E+03	2.38E+02	1.85E+04	
1.71E+02	1.59E+04	1.40E+02	9.26E+03	2.39E+02	1.84E+04	
1.71E+02	1.59E+04	1.41E+02	9.25E+03	2.39E+02	1.85E+04	
1.71E+02	1.61E+04	1.41E+02	9.21E+03	2.39E+02	1.85E+04	
1.72E+02	1.62E+04	1.41E+02	9.20E+03	2.40E+02	1.85E+04	
1.72E+02	1.62E+04	1.41E+02	9.15E+03	2.40E+02	1.85E+04	
1.72E+02	1.61E+04	1.42E+02	9.08E+03	2.40E+02	1.87E+04	
1.73E+02	1.60E+04	1.42E+02	9.02E+03	2.41E+02	1.88E+04	
1.73E+02	1.60E+04	1.42E+02	8.91E+03	2.41E+02	1.88E+04	
1.73E+02	1.60E+04	1.42E+02	8.87E+03	2.42E+02	1.88E+04	
1.73E+02	1.60E+04	1.43E+02	8.76E+03	2.42E+02	1.88E+04	
1.74E+02	1.60E+04	1.43E+02	8.64E+03	2.42E+02	1.90E+04	
1.74E+02	1.60E+04	1.43E+02	8.45E+03	2.43E+02	1.89E+04	
1.74E+02	1.59E+04	1.43E+02	8.33E+03	2.43E+02	1.89E+04	
1.75E+02	1.59E+04	1.43E+02	8.17E+03	2.43E+02	1.90E+04	
1.75E+02	1.60E+04	1.44E+02	8.01E+03	2.44E+02	1.89E+04	
1.75E+02	1.60E+04	1.44E+02	7.85E+03	2.44E+02	1.88E+04	
1.75E+02	1.60E+04	1.44E+02	7.63E+03	2.45E+02	1.89E+04	
1.76E+02	1.61E+04	1.44E+02	7.46E+03	2.45E+02	1.89E+04	
1.76E+02	1.61E+04	1.45E+02	7.27E+03	2.45E+02	1.90E+04	
1.76E+02	1.61E+04	1.45E+02	7.16E+03	2.46E+02	1.89E+04	
1.77E+02	1.62E+04	1.45E+02	7.05E+03	2.46E+02	1.90E+04	
1.77E+02	1.64E+04	1.45E+02	6.94E+03	2.46E+02	1.90E+04	
1.77E+02	1.65E+04	1.46E+02	6.87E+03	2.47E+02	1.90E+04	
1.77E+02	1.64E+04	1.46E+02	6.69E+03	2.47E+02	1.91E+04	
1.78E+02	1.64E+04	1.46E+02	6.58E+03	2.48E+02	1.92E+04	
1.78E+02	1.63E+04	1.46E+02	6.53E+03	2.48E+02	1.93E+04	
1.78E+02	1.63E+04	1.47E+02	6.60E+03	2.48E+02	1.94E+04	
1.79E+02	1.63E+04	1.47E+02	6.59E+03	2.49E+02	1.97E+04	
1.79E+02	1.62E+04	1.47E+02	6.49E+03	2.49E+02	1.98E+04	
1.79E+02	1.62E+04	1.47E+02	6.41E+03	2.49E+02	2.00E+04	
1.79E+02	1.63E+04	1.48E+02	6.40E+03	2.50E+02	2.01E+04	
1.80E+02	1.62E+04	1.48E+02	6.43E+03	2.50E+02	2.03E+04	
1.80E+02	1.61E+04	1.48E+02	6.38E+03	2.51E+02	2.04E+04	
1.80E+02	1.63E+04	1.48E+02	6.31E+03	2.51E+02	2.05E+04	
1.81E+02	1.63E+04	1.49E+02	6.36E+03	2.51E+02	2.06E+04	
1.81E+02	1.62E+04	1.49E+02	6.43E+03	2.52E+02	2.07E+04	
1.81E+02	1.62E+04	1.49E+02	6.39E+03	2.52E+02	2.08E+04	
1.81E+02	1.61E+04	1.49E+02	6.31E+03	2.52E+02	2.09E+04	
1.82E+02	1.61E+04	1.50E+02	6.36E+03	2.53E+02	2.11E+04	
1.82E+02	1.60E+04	1.50E+02	6.45E+03	2.53E+02	2.11E+04	
1.82E+02	1.59E+04	1.50E+02	6.37E+03	2.54E+02	2.12E+04	
1.83E+02	1.59E+04	1.50E+02	6.42E+03	2.54E+02	2.13E+04	
1.83E+02	1.59E+04	1.50E+02	6.42E+03	2.54E+02	2.14E+04	
1.83E+02	1.59E+04	1.51E+02	6.49E+03	2.55E+02	2.15E+04	
1.83E+02	1.59E+04	1.51E+02	6.59E+03	2.55E+02	2.15E+04	
1.84E+02	1.60E+04	1.51E+02	6.56E+03	2.55E+02	2.15E+04	
1.84E+02	1.61E+04	1.51E+02	6.59E+03	2.56E+02	2.15E+04	
1.84E+02	1.62E+04	1.52E+02	6.62E+03	2.56E+02	2.16E+04	
1.85E+02	1.63E+04	1.52E+02	6.66E+03	2.57E+02	2.16E+04	
1.85E+02	1.63E+04	1.52E+02	6.72E+03	2.57E+02	2.17E+04	
1.85E+02	1.64E+04	1.52E+02	6.75E+03	2.57E+02	2.17E+04	
1.85E+02	1.64E+04	1.53E+02	6.69E+03	2.58E+02	2.17E+04	
1.86E+02	1.65E+04	1.53E+02	6.68E+03	2.58E+02	2.17E+04	
1.86E+02	1.65E+04	1.53E+02	6.69E+03	2.58E+02	2.17E+04	
1.86E+02	1.64E+04	1.53E+02	6.62E+03	2.59E+02	2.17E+04	
1.87E+02	1.65E+04	1.54E+02	6.60E+03	2.59E+02	2.16E+04	
1.87E+02	1.65E+04	1.54E+02	6.62E+03	2.60E+02	2.15E+04	
1.87E+02	1.66E+04	1.54E+02	6.64E+03	2.60E+02	2.12E+04	
1.87E+02	1.66E+04	1.54E+02	6.61E+03	2.60E+02	2.11E+04	
1.88E+02	1.67E+04	1.55E+02	6.63E+03	2.61E+02	2.11E+04	
1.88E+02	1.68E+04	1.55E+02	6.61E+03	2.61E+02	2.09E+04	
1.88E+02	1.69E+04	1.55E+02	6.57E+03	2.62E+02	2.07E+04	
1.89E+02	1.70E+04	1.55E+02	6.57E+03	2.62E+02	2.06E+04	
1.89E+02	1.71E+04	1.56E+02	6.56E+03	2.62E+02	2.05E+04	
1.89E+02	1.72E+04	1.56E+02	6.49E+03	2.63E+02	2.03E+04	
1.89E+02	1.74E+04	1.56E+02	6.49E+03	2.63E+02	2.02E+04	
1.90E+02	1.75E+04	1.56E+02	6.48E+03	2.63E+02	2.02E+04	
1.90E+02	1.75E+04	1.57E+02	6.48E+03	2.64E+02	2.02E+04	
1.90E+02	1.76E+04	1.57E+02	6.50E+03	2.64E+02	2.00E+04	
1.91E+02	1.78E+04	1.57E+02	6.48E+03	2.65E+02	1.98E+04	
1.91E+02	1.79E+04	1.57E+02	6.51E+03	2.65E+02	1.97E+04	
1.91E+02	1.80E+04	1.57E+02	6.49E+03	2.65E+02	1.96E+04	
1.91E+02	1.80E+04	1.58E+02	6.54E+03	2.66E+02	1.95E+04	
1.92E+02	1.79E+04	1.58E+02	6.54E+03	2.66E+02	1.94E+04	
1.92E+02	1.78E+04	1.58E+02	6.62E+03	2.66E+02	1.94E+04	
1.92E+02	1.77E+04	1.58E+02	6.67E+03	2.67E+02	1.93E+04	
1.93E+02	1.75E+04	1.59E+02	6.73E+03	2.67E+02	1.93E+04	
1.93E+02	1.74E+04	1.59E+02	6.74E+03	2.68E+02	1.92E+04	
1.93E+02	1.75E+04	1.59E+02	6.74E+03	2.68E+02	1.91E+04	
1.93E+02	1.75E+04	1.59E+02	6.79E+03	2.68E+02	1.91E+04	
1.94E+02	1.75E+04	1.60E+02	6.84E+03	2.69E+02	1.91E+04	
1.94E+02	1.74E+04	1.60E+02	6.88E+03	2.69E+02	1.90E+04	
1.94E+02	1.74E+04	1.60E+02	6.93E+03	2.69E+02	1.90E+04	
1.95E+02	1.74E+04	1.60E+02	7.00E+03	2.70E+02	1.89E+04	
1.95E+02	1.72E+04	1.61E+02	7.01E+03	2.70E+02	1.89E+04	
1.95E+02	1.71E+04	1.61E+02	7.01E+03	2.71E+02	1.89E+04	
1.95E+02	1.70E+04	1.61E+02	7.00E+03	2.71E+02	1.88E+04	
