PV	Sw
5.88E+02	0.270619559
5.88E+02	0.270619525
5.88E+02	0.270619491
5.88E+02	0.270619457
5.88E+02	0.270619423
5.88E+02	0.270619389
5.88E+02	0.270619355
5.88E+02	0.270619321
5.88E+02	0.270619287
5.88E+02	0.270619253
5.88E+02	0.270619218
5.88E+02	0.270619184
5.88E+02	0.27061915
5.88E+02	0.270619116
5.88E+02	0.270619082
5.88E+02	0.270619048
5.88E+02	0.270619014
5.88E+02	0.27061898
5.88E+02	0.270618946
5.88E+02	0.270618912
5.88E+02	0.270618878
5.88E+02	0.270618844
5.88E+02	0.27061881
5.88E+02	0.270618775
5.88E+02	0.270618741
5.88E+02	0.270618707
5.88E+02	0.270618673
5.88E+02	0.270618639
5.88E+02	0.270618605
5.88E+02	0.270618571
5.88E+02	0.270618537
5.88E+02	0.270618503
5.88E+02	0.270618469
5.88E+02	0.270618435
5.88E+02	0.270618401
5.88E+02	0.270618366
5.88E+02	0.270618332
5.88E+02	0.270618298
5.88E+02	0.270618264
5.88E+02	0.27061823
5.88E+02	0.270618196
5.88E+02	0.270618162
5.88E+02	0.270618128
5.88E+02	0.270618094
5.88E+02	0.27061806
5.88E+02	0.270618026
5.88E+02	0.270617992
5.88E+02	0.270617958
5.88E+02	0.270617923
5.88E+02	0.270617889
5.88E+02	0.270617855
5.88E+02	0.270617821
5.88E+02	0.270617787
5.88E+02	0.270617753
5.88E+02	0.270617719
5.88E+02	0.270617685
5.88E+02	0.270617651
5.88E+02	0.270617617
5.88E+02	0.270617583
5.88E+02	0.270617549
5.88E+02	0.270617515
5.88E+02	0.27061748
5.88E+02	0.270617446
5.88E+02	0.270617412
5.88E+02	0.270617378
5.88E+02	0.270617344
5.88E+02	0.27061731
5.88E+02	0.270617276
5.88E+02	0.270617242
5.88E+02	0.270617208
5.88E+02	0.270617174
5.88E+02	0.27061714
5.88E+02	0.270617106
5.88E+02	0.270617072
5.88E+02	0.270617037
5.88E+02	0.270617003
5.88E+02	0.270616969
5.88E+02	0.270616935
5.88E+02	0.270616901
5.88E+02	0.270616867
5.88E+02	0.270616833
5.88E+02	0.270616799
5.88E+02	0.270616765
5.88E+02	0.270616731
5.88E+02	0.270616697
5.88E+02	0.270616663
5.88E+02	0.270616629
5.88E+02	0.270616594
5.88E+02	0.27061656
5.89E+02	0.270616526
5.89E+02	0.270616492
5.89E+02	0.270616458
5.89E+02	0.270616424
5.89E+02	0.27061639
5.89E+02	0.270616356
5.89E+02	0.270616322
5.89E+02	0.270616288
5.89E+02	0.270616254
5.89E+02	0.27061622
5.89E+02	0.270616186
5.89E+02	0.270616151
5.89E+02	0.270616117
5.89E+02	0.270616083
5.89E+02	0.270616049
5.89E+02	0.270616015
5.89E+02	0.270615981
5.89E+02	0.270615947
5.89E+02	0.270615913
5.89E+02	0.270615879
5.89E+02	0.270615845
5.89E+02	0.270615811
5.89E+02	0.270615777
5.89E+02	0.270615743
5.89E+02	0.270615708
5.89E+02	0.270615674
5.89E+02	0.27061564
5.89E+02	0.270615606
5.89E+02	0.270615572
5.89E+02	0.270615538
5.89E+02	0.270615504
5.89E+02	0.27061547
5.89E+02	0.270615436
5.89E+02	0.270615402
5.89E+02	0.270615368
5.89E+02	0.270615334
5.89E+02	0.2706153
5.89E+02	0.270615265
5.89E+02	0.270615231
5.89E+02	0.270615197
5.89E+02	0.270615163
5.89E+02	0.270615129
5.89E+02	0.270615095
5.89E+02	0.270615061
5.89E+02	0.270615027
5.89E+02	0.270614993
5.89E+02	0.270614959
5.89E+02	0.270614925
5.89E+02	0.270614891
5.89E+02	0.270614857
5.89E+02	0.270614822
5.89E+02	0.270614788
5.89E+02	0.270614754
5.89E+02	0.27061472
5.89E+02	0.270614686
5.89E+02	0.270614652
5.89E+02	0.270614618
5.89E+02	0.270614584
5.89E+02	0.27061455
5.89E+02	0.270614516
5.89E+02	0.270614482
5.89E+02	0.270614448
5.89E+02	0.270614414
5.89E+02	0.270614379
5.89E+02	0.270614345
5.89E+02	0.270614311
5.89E+02	0.270614277
5.89E+02	0.270614243
5.89E+02	0.270614209
5.89E+02	0.270614175
5.89E+02	0.270614141
5.89E+02	0.270614107
5.89E+02	0.270614073
5.89E+02	0.270614039
5.89E+02	0.270614005
5.89E+02	0.27061397
5.89E+02	0.270613936
5.89E+02	0.270613902
5.89E+02	0.270613868
5.89E+02	0.270613834
5.89E+02	0.2706138
5.89E+02	0.270613766
5.89E+02	0.270613732
5.89E+02	0.270613698
5.89E+02	0.270613664
5.89E+02	0.27061363
5.89E+02	0.270613596
5.89E+02	0.270613562
5.89E+02	0.270613527
5.89E+02	0.270613493
5.89E+02	0.270613459
5.89E+02	0.270613425
5.89E+02	0.270613391
5.89E+02	0.270613357
5.89E+02	0.270613323
5.89E+02	0.270613289
5.89E+02	0.270613255
5.89E+02	0.270613221
5.89E+02	0.270613187
5.89E+02	0.270613153
5.89E+02	0.270613119
5.89E+02	0.270613084
5.89E+02	0.27061305
5.89E+02	0.270613016
5.89E+02	0.270612982
5.89E+02	0.270612948
5.90E+02	0.270612914
5.90E+02	0.27061288
5.90E+02	0.270612846
5.90E+02	0.270612812
5.90E+02	0.270612778
5.90E+02	0.270612744
5.90E+02	0.27061271
5.90E+02	0.270612676
5.90E+02	0.270612642
5.90E+02	0.270612607
5.90E+02	0.270612573
5.90E+02	0.270612539
5.90E+02	0.270612505
5.90E+02	0.270612471
5.90E+02	0.270612437
5.90E+02	0.270612403
5.90E+02	0.270612369
5.90E+02	0.270612335
5.90E+02	0.270612301
5.90E+02	0.270612267
5.90E+02	0.270612233
5.90E+02	0.270612199
5.90E+02	0.270612164
5.90E+02	0.27061213
5.90E+02	0.270612096
5.90E+02	0.270612062
5.90E+02	0.270612028
5.90E+02	0.270611994
5.90E+02	0.27061196
5.90E+02	0.270611926
5.90E+02	0.270611892
5.90E+02	0.270611858
5.90E+02	0.270611824
5.90E+02	0.27061179
5.90E+02	0.270611756
5.90E+02	0.270611721
5.90E+02	0.270611687
5.90E+02	0.270611653
5.90E+02	0.270611619
5.90E+02	0.270611585
5.90E+02	0.270611551
5.90E+02	0.270611517
5.90E+02	0.270611483
5.90E+02	0.270611449
5.90E+02	0.270611415
5.90E+02	0.270611381
5.90E+02	0.270611347
5.90E+02	0.270611313
5.90E+02	0.270611278
5.90E+02	0.270611244
5.90E+02	0.27061121
5.90E+02	0.270611176
5.90E+02	0.270611142
5.90E+02	0.270611108
5.90E+02	0.270611074
5.90E+02	0.27061104
5.90E+02	0.270611006
5.90E+02	0.270610972
5.90E+02	0.270610938
5.90E+02	0.270610904
5.90E+02	0.27061087
5.90E+02	0.270610835
5.90E+02	0.270610801
5.90E+02	0.270610767
5.90E+02	0.270610733
5.90E+02	0.270610699
5.90E+02	0.270610665
5.90E+02	0.270610631
5.90E+02	0.270610597
5.90E+02	0.270610563
5.90E+02	0.270610529
5.90E+02	0.270610495
5.90E+02	0.270610461
5.90E+02	0.270610427
5.90E+02	0.270610393
5.90E+02	0.270610358
5.90E+02	0.270610324
5.90E+02	0.27061029
5.90E+02	0.270610256
5.90E+02	0.270610222
5.90E+02	0.270610188
5.90E+02	0.270610154
5.90E+02	0.27061012
5.90E+02	0.270610086
5.90E+02	0.270610052
5.90E+02	0.270610018
5.90E+02	0.270609984
5.90E+02	0.27060995
5.90E+02	0.270609915
5.90E+02	0.270609881
5.90E+02	0.270609847
5.90E+02	0.270609813
5.90E+02	0.270609779
5.90E+02	0.270609745
5.90E+02	0.270609711
5.90E+02	0.270609677
5.90E+02	0.270609643
5.90E+02	0.270609609
5.90E+02	0.270609575
5.90E+02	0.270609541
5.90E+02	0.270609507
5.90E+02	0.270609472
5.90E+02	0.270609438
5.90E+02	0.270609404
5.90E+02	0.27060937
5.91E+02	0.270609336
5.91E+02	0.270609302
5.91E+02	0.270609268
5.91E+02	0.270609234
5.91E+02	0.2706092
5.91E+02	0.270609166
5.91E+02	0.270609132
5.91E+02	0.270609098
5.91E+02	0.270609064
5.91E+02	0.270609029
5.91E+02	0.270608995
5.91E+02	0.270608961
5.91E+02	0.270608927
5.91E+02	0.270608893
5.91E+02	0.270608859
5.91E+02	0.270608825
5.91E+02	0.270608791
5.91E+02	0.270608757
5.91E+02	0.270608723
5.91E+02	0.270608689
5.91E+02	0.270608655
5.91E+02	0.270608621
5.91E+02	0.270608587
5.91E+02	0.270608552
5.91E+02	0.270608518
5.91E+02	0.270608484
5.91E+02	0.27060845
5.91E+02	0.270608416
5.91E+02	0.270608382
5.91E+02	0.270608348
5.91E+02	0.270608314
5.91E+02	0.27060828
5.91E+02	0.270608246
5.91E+02	0.270608212
5.91E+02	0.270608178
5.91E+02	0.270608144
5.91E+02	0.270608109
5.91E+02	0.270608075
5.91E+02	0.270608041
5.91E+02	0.270608007
5.91E+02	0.270607973
5.91E+02	0.270607939
5.91E+02	0.270607905
5.91E+02	0.270607871
5.91E+02	0.270607837
5.91E+02	0.270607803
5.91E+02	0.270607769
5.91E+02	0.270607735
5.91E+02	0.270607701
5.91E+02	0.270607666
5.91E+02	0.270607632
5.91E+02	0.270607598
5.91E+02	0.270607564
5.91E+02	0.27060753
5.91E+02	0.270607496
5.91E+02	0.270607462
5.91E+02	0.270607428
5.91E+02	0.270607394
5.91E+02	0.27060736
5.91E+02	0.270607326
5.91E+02	0.270607292
5.91E+02	0.270607258
5.91E+02	0.270607224
5.91E+02	0.270607189
5.91E+02	0.270607155
5.91E+02	0.270607121
5.91E+02	0.270607087
5.91E+02	0.270607053
5.91E+02	0.270607019
5.91E+02	0.270606985
5.91E+02	0.270606951
5.91E+02	0.270606917
5.91E+02	0.270606883
5.91E+02	0.270606849
5.91E+02	0.270606815
5.91E+02	0.270606781
5.91E+02	0.270606746
5.91E+02	0.270606712
5.91E+02	0.270606678
5.91E+02	0.270606644
5.91E+02	0.27060661
5.91E+02	0.270606576
5.91E+02	0.270606542
5.91E+02	0.270606508
5.91E+02	0.270606474
5.91E+02	0.27060644
5.91E+02	0.270606406
5.91E+02	0.270606372
5.91E+02	0.270606338
5.91E+02	0.270606304
5.91E+02	0.270606269
5.91E+02	0.270606235
5.91E+02	0.270606201
5.91E+02	0.270606167
5.91E+02	0.270606133
5.91E+02	0.270606099
5.91E+02	0.270606065
5.91E+02	0.270606031
5.91E+02	0.270605997
5.91E+02	0.270605963
5.91E+02	0.270605929
5.91E+02	0.270605895
5.91E+02	0.270605861
5.91E+02	0.270605826
5.91E+02	0.270605792
5.91E+02	0.270605758
5.92E+02	0.270605724
5.92E+02	0.27060569
5.92E+02	0.270605656
5.92E+02	0.270605622
5.92E+02	0.270605588
5.92E+02	0.270605554
5.92E+02	0.27060552
5.92E+02	0.270605486
5.92E+02	0.270605452
5.92E+02	0.270605418
5.92E+02	0.270605384
5.92E+02	0.270605349
5.92E+02	0.270605315
5.92E+02	0.270605281
5.92E+02	0.270605247
5.92E+02	0.270605213
5.92E+02	0.270605179
5.92E+02	0.270605145
5.92E+02	0.270605111
5.92E+02	0.270605077
5.92E+02	0.270605043
5.92E+02	0.270605009
5.92E+02	0.270604975
5.92E+02	0.270604941
5.92E+02	0.270604906
5.92E+02	0.270604872
5.92E+02	0.270604838
5.92E+02	0.270604804
5.92E+02	0.27060477
5.92E+02	0.270604736
5.92E+02	0.270604702
5.92E+02	0.270604668
5.92E+02	0.270604634
5.92E+02	0.2706046
5.92E+02	0.270604566
5.92E+02	0.270604532
5.92E+02	0.270604498
5.92E+02	0.270604464
5.92E+02	0.270604429
5.92E+02	0.270604395
5.92E+02	0.270604361
5.92E+02	0.270604327
5.92E+02	0.270604293
5.92E+02	0.270604259
5.92E+02	0.270604225
5.92E+02	0.270604191
5.92E+02	0.270604157
5.92E+02	0.270604123
5.92E+02	0.270604089
5.92E+02	0.270604055
5.92E+02	0.270604021
5.92E+02	0.270603986
5.92E+02	0.270603952
5.92E+02	0.270603918
5.92E+02	0.270603884
5.92E+02	0.27060385
5.92E+02	0.270603816
5.92E+02	0.270603782
5.92E+02	0.270603748
5.92E+02	0.270603714
5.92E+02	0.27060368
5.92E+02	0.270603646
5.92E+02	0.270603612
5.92E+02	0.270603578
5.92E+02	0.270603544
5.92E+02	0.270603509
5.92E+02	0.270603475
5.92E+02	0.270603441
5.92E+02	0.270603407
5.92E+02	0.270603373
5.92E+02	0.270603339
5.92E+02	0.270603305
5.92E+02	0.270603271
5.92E+02	0.270603237
5.92E+02	0.270603203
5.92E+02	0.270603169
5.92E+02	0.270603135
5.92E+02	0.270603101
5.92E+02	0.270603067
5.92E+02	0.270603032
5.92E+02	0.270602998
5.92E+02	0.270602964
5.92E+02	0.27060293
5.92E+02	0.270602896
5.92E+02	0.270602862
5.92E+02	0.270602828
5.92E+02	0.270602794
5.92E+02	0.27060276
5.92E+02	0.270602726
5.92E+02	0.270602692
5.92E+02	0.270602658
5.92E+02	0.270602624
5.92E+02	0.27060259
5.92E+02	0.270602555
5.92E+02	0.270602521
5.92E+02	0.270602487
5.92E+02	0.270602453
5.92E+02	0.270602419
5.92E+02	0.270602385
5.92E+02	0.270602351
5.92E+02	0.270602317
5.92E+02	0.270602283
5.92E+02	0.270602249
5.92E+02	0.270602215
5.92E+02	0.270602181
5.93E+02	0.270602147
5.93E+02	0.270602112
5.93E+02	0.270602078
5.93E+02	0.270602044
5.93E+02	0.27060201
5.93E+02	0.270601976
5.93E+02	0.270601942
5.93E+02	0.270601908
5.93E+02	0.270601874
5.93E+02	0.27060184
5.93E+02	0.270601806
5.93E+02	0.270601772
5.93E+02	0.270601738
5.93E+02	0.270601704
5.93E+02	0.27060167
5.93E+02	0.270601635
5.93E+02	0.270601601
5.93E+02	0.270601567
5.93E+02	0.270601533
5.93E+02	0.270601499
5.93E+02	0.270601465
5.93E+02	0.270601431
5.93E+02	0.270601397
5.93E+02	0.270601363
5.93E+02	0.270601329
5.93E+02	0.270601295
5.93E+02	0.270601261
5.93E+02	0.270601227
5.93E+02	0.270601193
5.93E+02	0.270601158
5.93E+02	0.270601124
5.93E+02	0.27060109
5.93E+02	0.270601056
5.93E+02	0.270601022
5.93E+02	0.270600988
5.93E+02	0.270600954
5.93E+02	0.27060092
5.93E+02	0.270600886
5.93E+02	0.270600852
5.93E+02	0.270600818
5.93E+02	0.270600784
5.93E+02	0.27060075
5.93E+02	0.270600716
5.93E+02	0.270600681
5.93E+02	0.270600647
5.93E+02	0.270600613
5.93E+02	0.270600579
5.93E+02	0.270600545
5.93E+02	0.270600511
5.93E+02	0.270600477
5.93E+02	0.270600443
5.93E+02	0.270600409
5.93E+02	0.270600375
5.93E+02	0.270600341
5.93E+02	0.270600307
5.93E+02	0.270600273
5.93E+02	0.270600238
5.93E+02	0.270600204
5.93E+02	0.27060017
5.93E+02	0.270600136
5.93E+02	0.270600102
5.93E+02	0.270600068
5.93E+02	0.270600034
5.93E+02	0.2706
5.93E+02	0.270599966
5.93E+02	0.270599932
5.93E+02	0.270599898
5.93E+02	0.270599864
5.93E+02	0.27059983
5.93E+02	0.270599796
5.93E+02	0.270599762
5.93E+02	0.270599727
5.93E+02	0.270599693
5.93E+02	0.270599659
5.93E+02	0.270599625
5.93E+02	0.270599591
5.93E+02	0.270599557
5.93E+02	0.270599523
5.93E+02	0.270599489
5.93E+02	0.270599455
5.93E+02	0.270599421
5.93E+02	0.270599387
5.93E+02	0.270599353
5.93E+02	0.270599319
5.93E+02	0.270599284
5.93E+02	0.27059925
5.93E+02	0.270599216
5.93E+02	0.270599182
5.93E+02	0.270599148
5.93E+02	0.270599114
5.93E+02	0.27059908
5.93E+02	0.270599046
5.93E+02	0.270599012
5.93E+02	0.270598978
5.93E+02	0.270598944
5.93E+02	0.27059891
5.93E+02	0.270598876
5.93E+02	0.270598842
5.93E+02	0.270598807
5.93E+02	0.270598773
5.93E+02	0.270598739
5.93E+02	0.270598705
5.93E+02	0.270598671
5.93E+02	0.270598637
5.93E+02	0.270598603
5.93E+02	0.270598569
5.94E+02	0.270598535
5.94E+02	0.270598501
5.94E+02	0.270598467
5.94E+02	0.270598433
5.94E+02	0.270598399
5.94E+02	0.270598365
5.94E+02	0.27059833
5.94E+02	0.270598296
5.94E+02	0.270598262
5.94E+02	0.270598228
5.94E+02	0.270598194
5.94E+02	0.27059816
5.94E+02	0.270598126
5.94E+02	0.270598092
5.94E+02	0.270598058
5.94E+02	0.270598024
5.94E+02	0.27059799
5.94E+02	0.270597956
5.94E+02	0.270597922
5.94E+02	0.270597888
5.94E+02	0.270597853
5.94E+02	0.270597819
5.94E+02	0.270597785
5.94E+02	0.270597751
5.94E+02	0.270597717
5.94E+02	0.270597683
5.94E+02	0.270597649
5.94E+02	0.270597615
5.94E+02	0.270597581
5.94E+02	0.270597547
5.94E+02	0.270597513
5.94E+02	0.270597479
5.94E+02	0.270597445
5.94E+02	0.270597411
5.94E+02	0.270597377
5.94E+02	0.270597342
5.94E+02	0.270597308
5.94E+02	0.270597274
5.94E+02	0.27059724
5.94E+02	0.270597206
5.94E+02	0.270597172
5.94E+02	0.270597138
5.94E+02	0.270597104
5.94E+02	0.27059707
5.94E+02	0.270597036
5.94E+02	0.270597002
5.94E+02	0.270596968
5.94E+02	0.270596934
5.94E+02	0.270596899
5.94E+02	0.270596865
5.94E+02	0.270596831
5.94E+02	0.270596797
5.94E+02	0.270596763
5.94E+02	0.270596729
5.94E+02	0.270596695
5.94E+02	0.270596661
5.94E+02	0.270596627
5.94E+02	0.270596593
5.94E+02	0.270596559
5.94E+02	0.270596525
5.94E+02	0.270596491
5.94E+02	0.270596457
5.94E+02	0.270596422
5.94E+02	0.270596388
5.94E+02	0.270596354
5.94E+02	0.27059632
5.94E+02	0.270596286
5.94E+02	0.270596252
5.94E+02	0.270596218
5.94E+02	0.270596184
5.94E+02	0.27059615
5.94E+02	0.270596116
5.94E+02	0.270596082
5.94E+02	0.270596048
5.94E+02	0.270596014
5.94E+02	0.27059598
5.94E+02	0.270595945
5.94E+02	0.270595911
5.94E+02	0.270595877
5.94E+02	0.270595843
5.94E+02	0.270595809
5.94E+02	0.270595775
5.94E+02	0.270595741
5.94E+02	0.270595707
5.94E+02	0.270595673
5.94E+02	0.270595639
5.94E+02	0.270595605
5.94E+02	0.270595571
5.94E+02	0.270595537
5.94E+02	0.270595503
5.94E+02	0.270595468
5.94E+02	0.270595434
5.94E+02	0.2705954
5.94E+02	0.270595366
5.94E+02	0.270595332
5.94E+02	0.270595298
5.94E+02	0.270595264
5.94E+02	0.27059523
5.94E+02	0.270595196
5.94E+02	0.270595162
5.94E+02	0.270595128
5.94E+02	0.270595094
5.94E+02	0.27059506
5.94E+02	0.270595026
5.94E+02	0.270594992
5.94E+02	0.270594957
5.95E+02	0.270594923
5.95E+02	0.270594889
5.95E+02	0.270594855
5.95E+02	0.270594821
5.95E+02	0.270594787
5.95E+02	0.270594753
5.95E+02	0.270594719
5.95E+02	0.270594685
5.95E+02	0.270594651
5.95E+02	0.270594617
5.95E+02	0.270594583
5.95E+02	0.270594549
5.95E+02	0.270594515
5.95E+02	0.27059448
5.95E+02	0.270594446
5.95E+02	0.270594412
5.95E+02	0.270594378
5.95E+02	0.270594344
5.95E+02	0.27059431
5.95E+02	0.270594276
5.95E+02	0.270594242
5.95E+02	0.270594208
5.95E+02	0.270594174
5.95E+02	0.27059414
5.95E+02	0.270594106
5.95E+02	0.270594072
5.95E+02	0.270594038
5.95E+02	0.270594003
5.95E+02	0.270593969
5.95E+02	0.270593935
5.95E+02	0.270593901
5.95E+02	0.270593867
5.95E+02	0.270593833
5.95E+02	0.270593799
5.95E+02	0.270593765
5.95E+02	0.270593731
5.95E+02	0.270593697
5.95E+02	0.270593663
5.95E+02	0.270593629
5.95E+02	0.270593595
5.95E+02	0.270593561
5.95E+02	0.270593526
5.95E+02	0.270593492
5.95E+02	0.270593458
5.95E+02	0.270593424
5.95E+02	0.27059339
5.95E+02	0.270593356
5.95E+02	0.270593322
5.95E+02	0.270593288
5.95E+02	0.270593254
5.95E+02	0.27059322
5.95E+02	0.270593186
5.95E+02	0.270593152
5.95E+02	0.270593118
5.95E+02	0.270593084
5.95E+02	0.27059305
5.95E+02	0.270593015
5.95E+02	0.270592981
5.95E+02	0.270592947
5.95E+02	0.270592913
5.95E+02	0.270592879
5.95E+02	0.270592845
5.95E+02	0.270592811
5.95E+02	0.270592777
5.95E+02	0.270592743
5.95E+02	0.270592709
5.95E+02	0.270592675
5.95E+02	0.270592641
5.95E+02	0.270592607
5.95E+02	0.270592573
5.95E+02	0.270592538
5.95E+02	0.270592504
5.95E+02	0.27059247
5.95E+02	0.270592436
5.95E+02	0.270592402
5.95E+02	0.270592368
5.95E+02	0.270592334
5.95E+02	0.2705923
5.95E+02	0.270592266
5.95E+02	0.270592232
5.95E+02	0.270592198
5.95E+02	0.270592164
5.95E+02	0.27059213
5.95E+02	0.270592096
5.95E+02	0.270592062
5.95E+02	0.270592027
5.95E+02	0.270591993
5.95E+02	0.270591959
5.95E+02	0.270591925
5.95E+02	0.270591891
5.95E+02	0.270591857
5.95E+02	0.270591823
5.95E+02	0.270591789
5.95E+02	0.270591755
5.95E+02	0.270591721
5.95E+02	0.270591687
5.95E+02	0.270591653
5.95E+02	0.270591619
5.95E+02	0.270591585
5.95E+02	0.27059155
5.95E+02	0.270591516
5.95E+02	0.270591482
5.95E+02	0.270591448
5.95E+02	0.270591414
5.95E+02	0.27059138
5.96E+02	0.270591346
5.96E+02	0.270591312
5.96E+02	0.270591278
5.96E+02	0.270591244
5.96E+02	0.27059121
5.96E+02	0.270591176
5.96E+02	0.270591142
5.96E+02	0.270591108
5.96E+02	0.270591074
5.96E+02	0.270591039
5.96E+02	0.270591005
5.96E+02	0.270590971
5.96E+02	0.270590937
5.96E+02	0.270590903
5.96E+02	0.270590869
5.96E+02	0.270590835
5.96E+02	0.270590801
5.96E+02	0.270590767
5.96E+02	0.270590733
5.96E+02	0.270590699
5.96E+02	0.270590665
5.96E+02	0.270590631
5.96E+02	0.270590597
5.96E+02	0.270590562
5.96E+02	0.270590528
5.96E+02	0.270590494
5.96E+02	0.27059046
5.96E+02	0.270590426
5.96E+02	0.270590392
5.96E+02	0.270590358
5.96E+02	0.270590324
5.96E+02	0.27059029
5.96E+02	0.270590256
5.96E+02	0.270590222
5.96E+02	0.270590188
5.96E+02	0.270590154
5.96E+02	0.27059012
5.96E+02	0.270590086
5.96E+02	0.270590051
5.96E+02	0.270590017
5.96E+02	0.270589983
5.96E+02	0.270589949
5.96E+02	0.270589915
5.96E+02	0.270589881
5.96E+02	0.270589847
5.96E+02	0.270589813
5.96E+02	0.270589779
5.96E+02	0.270589745
5.96E+02	0.270589711
5.96E+02	0.270589677
5.96E+02	0.270589643
5.96E+02	0.270589609
5.96E+02	0.270589574
5.96E+02	0.27058954
5.96E+02	0.270589506
5.96E+02	0.270589472
5.96E+02	0.270589438
5.96E+02	0.270589404
5.96E+02	0.27058937
5.96E+02	0.270589336
5.96E+02	0.270589302
5.96E+02	0.270589268
5.96E+02	0.270589234
5.96E+02	0.2705892
5.96E+02	0.270589166
5.96E+02	0.270589132
5.96E+02	0.270589098
5.96E+02	0.270589063
5.96E+02	0.270589029
5.96E+02	0.270588995
5.96E+02	0.270588961
5.96E+02	0.270588927
5.96E+02	0.270588893
5.96E+02	0.270588859
5.96E+02	0.270588825
5.96E+02	0.270588791
5.96E+02	0.270588757
5.96E+02	0.270588723
5.96E+02	0.270588689
5.96E+02	0.270588655
5.96E+02	0.270588621
5.96E+02	0.270588587
5.96E+02	0.270588552
5.96E+02	0.270588518
5.96E+02	0.270588484
5.96E+02	0.27058845
5.96E+02	0.270588416
5.96E+02	0.270588382
5.96E+02	0.270588348
5.96E+02	0.270588314
5.96E+02	0.27058828
5.96E+02	0.270588246
5.96E+02	0.270588212
5.96E+02	0.270588178
5.96E+02	0.270588144
5.96E+02	0.27058811
5.96E+02	0.270588075
5.96E+02	0.270588041
5.96E+02	0.270588007
5.96E+02	0.270587973
5.96E+02	0.270587939
5.96E+02	0.270587905
5.96E+02	0.270587871
5.96E+02	0.270587837
5.96E+02	0.270587803
5.96E+02	0.270587769
5.97E+02	0.270587735
5.97E+02	0.270587701
5.97E+02	0.270587667
5.97E+02	0.270587633
5.97E+02	0.270587599
5.97E+02	0.270587564
5.97E+02	0.27058753
5.97E+02	0.270587496
5.97E+02	0.270587462
5.97E+02	0.270587428
5.97E+02	0.270587394
5.97E+02	0.27058736
5.97E+02	0.270587326
5.97E+02	0.270587292
5.97E+02	0.270587258
5.97E+02	0.270587224
5.97E+02	0.27058719
5.97E+02	0.270587156
5.97E+02	0.270587122
5.97E+02	0.270587088
5.97E+02	0.270587053
5.97E+02	0.270587019
5.97E+02	0.270586985
5.97E+02	0.270586951
5.97E+02	0.270586917
5.97E+02	0.270586883
5.97E+02	0.270586849
5.97E+02	0.270586815
5.97E+02	0.270586781
5.97E+02	0.270586747
5.97E+02	0.270586713
5.97E+02	0.270586679
5.97E+02	0.270586645
5.97E+02	0.270586611
5.97E+02	0.270586577
5.97E+02	0.270586542
5.97E+02	0.270586508
5.97E+02	0.270586474
5.97E+02	0.27058644
5.97E+02	0.270586406
5.97E+02	0.270586372
5.97E+02	0.270586338
5.97E+02	0.270586304
5.97E+02	0.27058627
5.97E+02	0.270586236
5.97E+02	0.270586202
5.97E+02	0.270586168
5.97E+02	0.270586134
5.97E+02	0.2705861
5.97E+02	0.270586065
5.97E+02	0.270586031
5.97E+02	0.270585997
5.97E+02	0.270585963
5.97E+02	0.270585929
5.97E+02	0.270585895
5.97E+02	0.270585861
5.97E+02	0.270585827
5.97E+02	0.270585793
5.97E+02	0.270585759
5.97E+02	0.270585725
5.97E+02	0.270585691
5.97E+02	0.270585657
5.97E+02	0.270585623
5.97E+02	0.270585589
5.97E+02	0.270585554
5.97E+02	0.27058552
5.97E+02	0.270585486
5.97E+02	0.270585452
5.97E+02	0.270585418
5.97E+02	0.270585384
5.97E+02	0.27058535
5.97E+02	0.270585316
5.97E+02	0.270585282
5.97E+02	0.270585248
5.97E+02	0.270585214
5.97E+02	0.27058518
5.97E+02	0.270585146
5.97E+02	0.270585112
5.97E+02	0.270585078
5.97E+02	0.270585043
5.97E+02	0.270585009
5.97E+02	0.270584975
5.97E+02	0.270584941
5.97E+02	0.270584907
5.97E+02	0.270584873
5.97E+02	0.270584839
5.97E+02	0.270584805
5.97E+02	0.270584771
5.97E+02	0.270584737
5.97E+02	0.270584703
5.97E+02	0.270584669
5.97E+02	0.270584635
5.97E+02	0.270584601
5.97E+02	0.270584567
5.97E+02	0.270584532
5.97E+02	0.270584498
5.97E+02	0.270584464
5.97E+02	0.27058443
5.97E+02	0.270584396
5.97E+02	0.270584362
5.97E+02	0.270584328
5.97E+02	0.270584294
5.97E+02	0.27058426
5.97E+02	0.270584226
5.97E+02	0.270584192
5.98E+02	0.270584158
5.98E+02	0.270584124
5.98E+02	0.27058409
5.98E+02	0.270584056
5.98E+02	0.270584021
5.98E+02	0.270583987
5.98E+02	0.270583953
5.98E+02	0.270583919
5.98E+02	0.270583885
5.98E+02	0.270583851
5.98E+02	0.270583817
5.98E+02	0.270583783
5.98E+02	0.270583749
5.98E+02	0.270583715
5.98E+02	0.270583681
5.98E+02	0.270583647
5.98E+02	0.270583613
5.98E+02	0.270583579
5.98E+02	0.270583545
5.98E+02	0.27058351
5.98E+02	0.270583476
5.98E+02	0.270583442
5.98E+02	0.270583408
5.98E+02	0.270583374
5.98E+02	0.27058334
5.98E+02	0.270583306
5.98E+02	0.270583272
5.98E+02	0.270583238
5.98E+02	0.270583204
5.98E+02	0.27058317
5.98E+02	0.270583136
5.98E+02	0.270583102
5.98E+02	0.270583068
5.98E+02	0.270583034
5.98E+02	0.270582999
5.98E+02	0.270582965
5.98E+02	0.270582931
